area,inmueble,latitud,longitud,url,valor_publicado,fecha_registro,comprado,valor_compra,financiado,renta,fecha_compra,cuota
1219,"4974974ma Venta De Casa Campestre En El Retiro, Ant",6.0562432,-75.4980375,https://casa.mercadolibre.com.co/MCO-866838640-4974974ma-venta-de-casa-campestre-en-el-retiro-ant-_JM#position=26&search_layout=grid&type=item&tracking_id=b55ba5dc-1591-452c-95ce-cb2169618e26,1300000000,12/04/2023,False,0,0,0,01/01/2000,0
300,"Casa Lote En Venta, Sector De Don Diego-el Retiro.",6.0910136,-75.4800224,https://casa.mercadolibre.com.co/MCO-1436193082-casa-lote-en-venta-sector-de-don-diego-el-retiro-_JM#position=21&search_layout=grid&type=item&tracking_id=b55ba5dc-1591-452c-95ce-cb2169618e26,990000000,12/04/2023,False,0,0,0,01/01/2000,0
150,Venta  Hermosa Casa Con Cuatro Alcobas En El Retiro,6.0600496,-75.4987313,https://casa.mercadolibre.com.co/MCO-1282347091-venta-hermosa-casa-con-cuatro-alcobas-en-el-retiro-_JM#position=12&search_layout=grid&type=item&tracking_id=b55ba5dc-1591-452c-95ce-cb2169618e26,750000000,12/04/2023,False,0,0,0,01/01/2000,0
1744,"Rhbr-10144 (finca, El Retiro, Don Diego)",6.0960467,-75.4758893,https://inmueble.mercadolibre.com.co/MCO-1422814294-rhbr-10144-finca-el-retiro-don-diego-_JM#position=15&search_layout=grid&type=item&tracking_id=b55ba5dc-1591-452c-95ce-cb2169618e26,3000000000,12/04/2023,False,0,0,0,01/01/2000,0
400,Venta De Hermosa Casa En El Sector Del Retiro Oriente Antioqueño.,6.0582408,-75.5011129,https://casa.mercadolibre.com.co/MCO-1439247682-venta-de-hermosa-casa-en-el-sector-del-retiro-oriente-antioqueno-_JM#position=13&search_layout=grid&type=item&tracking_id=b55ba5dc-1591-452c-95ce-cb2169618e26,1200000000,12/04/2023,False,0,0,0,01/01/2000,0
84,Apartamento Para Estrenar En El Retiro Urbano Excelente Ubicación,6.060955,-75.502582,https://apartamento.mercadolibre.com.co/MCO-1425632176-apartamento-para-estrenar-en-el-retiro-urbano-excelente-ubicacion-_JM#position=16&search_layout=grid&type=item&tracking_id=b55ba5dc-1591-452c-95ce-cb2169618e26,645000000,12/04/2023,False,0,0,0,01/01/2000,0
77,"Apartamento En Retiro. 2 Habitaciones, 57 M²",6.0635726,-75.5013074,https://apartamento.mercadolibre.com.co/MCO-1280584535-apartamento-en-retiro-2-habitaciones-57-m-_JM#position=3&search_layout=grid&type=item&tracking_id=b55ba5dc-1591-452c-95ce-cb2169618e26,355000000,12/04/2023,False,0,0,0,01/01/2000,0
1400,Venta De Lotes En El Retiro Ecoparcela,6.060955,-75.502582,https://apartamento.mercadolibre.com.co/MCO-1281920117-venta-de-lotes-en-el-retiro-ecoparcela-_JM#position=4&search_layout=grid&type=item&tracking_id=b55ba5dc-1591-452c-95ce-cb2169618e26,442000000,12/04/2023,False,0,0,0,01/01/2000,0
107,"Rhbr-10145 (lote, El Retiro, La Argentina)",6.060955,-75.502582,https://lote-casalote.mercadolibre.com.co/MCO-1280601933-rhbr-10145-lote-el-retiro-la-argentina-_JM#position=18&search_layout=grid&type=item&tracking_id=b55ba5dc-1591-452c-95ce-cb2169618e26,390000000,12/04/2023,False,0,0,0,01/01/2000,0
3700,En Venta Espectacular Lote En El Retiro,6.0268172,-75.4855898,https://lote-casalote.mercadolibre.com.co/MCO-1436457850-en-venta-espectacular-lote-en-el-retiro-_JM#position=19&search_layout=grid&type=item&tracking_id=b55ba5dc-1591-452c-95ce-cb2169618e26,1200000000,12/04/2023,False,0,0,0,01/01/2000,0
12000,Finca Con Lote Independiente En El Retiro Sector La Lorena,6.060955,-75.502582,https://casa.mercadolibre.com.co/MCO-1425948442-finca-con-lote-independiente-en-el-retiro-sector-la-lorena-_JM#position=2&search_layout=grid&type=item&tracking_id=b55ba5dc-1591-452c-95ce-cb2169618e26,2500000000,12/04/2023,False,0,0,0,01/01/2000,0
10000,Vendo Terreno Empinado Con Espectacular Vista Fizebad El Retiro,6.1126058,-75.506587,https://lote-casalote.mercadolibre.com.co/MCO-1281945725-vendo-terreno-empinado-con-espectacular-vista-fizebad-el-retiro-_JM#position=14&search_layout=grid&type=item&tracking_id=b55ba5dc-1591-452c-95ce-cb2169618e26,1250000000,12/04/2023,False,0,0,0,01/01/2000,0
10000,Venta De Lote En El Retiro Unidad Abierta Sector Vereda El Carmen,6.0399128,-75.5302281,https://lote-casalote.mercadolibre.com.co/MCO-1425953530-venta-de-lote-en-el-retiro-unidad-abierta-sector-vereda-el-carmen-_JM#position=6&search_layout=grid&type=item&tracking_id=b55ba5dc-1591-452c-95ce-cb2169618e26,980000000,12/04/2023,False,0,0,0,01/01/2000,0
200,Venta Casa Independiente En El Retiro,6.0731363,-75.4973646,https://casa.mercadolibre.com.co/MCO-1432468388-venta-casa-independiente-en-el-retiro-_JM#position=5&search_layout=grid&type=item&tracking_id=b55ba5dc-1591-452c-95ce-cb2169618e26,490000000,12/04/2023,False,0,0,0,01/01/2000,0
10180,Nuevo Ingreso Venta Casa Campestre  Sector De Alta Valorizacion,6.0572745,-75.502611,https://casa.mercadolibre.com.co/MCO-1439234956-nuevo-ingreso-venta-casa-campestre-sector-de-alta-valorizacion-_JM#position=7&search_layout=grid&type=item&tracking_id=b55ba5dc-1591-452c-95ce-cb2169618e26,4300000000,12/04/2023,False,0,0,0,01/01/2000,0
4531,Lote En El Retiro Sector La María Fizebad,6.0958156,-75.5128269,https://lote-casalote.mercadolibre.com.co/MCO-1281080859-lote-en-el-retiro-sector-la-maria-fizebad-_JM#position=9&search_layout=grid&type=item&tracking_id=b55ba5dc-1591-452c-95ce-cb2169618e26,1300000000,12/04/2023,False,0,0,0,01/01/2000,0
67,Venta De Apartamento En Marinilla - Unidad Parque Buenavista,6.1731064,-75.3378851,https://apartamento.mercadolibre.com.co/MCO-863782968-venta-de-apartamento-en-marinilla-unidad-parque-buenavista-_JM#position=42&search_layout=grid&type=item&tracking_id=3162dd6e-c14d-448b-9ddc-faff3db00bde,265000000,12/04/2023,False,0,0,0,01/01/2000,0
20000,"Venta De Finca En Marinilla, Antioquia",6.1731064,-75.3378851,https://inmueble.mercadolibre.com.co/MCO-1212945576-venta-de-finca-en-marinilla-antioquia-_JM#position=41&search_layout=grid&type=item&tracking_id=3162dd6e-c14d-448b-9ddc-faff3db00bde,1200000000,12/04/2023,False,0,0,0,01/01/2000,0
5800,#casa Finca En Venta Marinilla Antioquia Hslz5,6.1618153,-75.3114568,https://casa.mercadolibre.com.co/MCO-624622289-casa-finca-en-venta-marinilla-antioquia-hslz5-_JM#position=31&search_layout=grid&type=item&tracking_id=3162dd6e-c14d-448b-9ddc-faff3db00bde,680000000,12/04/2023,False,0,0,0,01/01/2000,0
3450,Hermoso Lote En Venta Parcelacion Marinillla,6.1731064,-75.3378851,https://lote-casalote.mercadolibre.com.co/MCO-924679554-hermoso-lote-en-venta-parcelacion-marinillla-_JM#position=37&search_layout=grid&type=item&tracking_id=3162dd6e-c14d-448b-9ddc-faff3db00bde,280000000,12/04/2023,False,0,0,0,01/01/2000,0
8000,Casa Campestre Sector Cascajo Abajo Cerca De Rionegro,6.176967,-75.341462,https://casa.mercadolibre.com.co/MCO-939442338-casa-campestre-sector-cascajo-abajo-cerca-de-rionegro-_JM#position=38&search_layout=grid&type=item&tracking_id=3162dd6e-c14d-448b-9ddc-faff3db00bde,650000000,12/04/2023,False,0,0,0,01/01/2000,0
5352,Vendo Lote En Marinilla Vereda Las Mercedes Con Espectacular Vista,6.1731064,-75.3378851,https://lote-casalote.mercadolibre.com.co/MCO-1059376974-vendo-lote-en-marinilla-vereda-las-mercedes-con-espectacular-vista-_JM#position=27&search_layout=grid&type=item&tracking_id=3162dd6e-c14d-448b-9ddc-faff3db00bde,320000000,12/04/2023,False,0,0,0,01/01/2000,0
74750,Venta Finca Marinilla Via El Peñol,6.1766516,-75.3167725,https://inmueble.mercadolibre.com.co/MCO-1091670173-venta-finca-marinilla-via-el-penol-_JM#position=28&search_layout=grid&type=item&tracking_id=3162dd6e-c14d-448b-9ddc-faff3db00bde,2800000000,12/04/2023,False,0,0,0,01/01/2000,0
3800,Finca En Venta Marinilla Vereda La Milagrosa,6.2109154,-75.2795095,https://inmueble.mercadolibre.com.co/MCO-1320306644-finca-en-venta-marinilla-vereda-la-milagrosa-_JM#position=35&search_layout=grid&type=item&tracking_id=3162dd6e-c14d-448b-9ddc-faff3db00bde,780000000,12/04/2023,False,0,0,0,01/01/2000,0
45,Vendo Exclusivo Apartamento Cerca A Rionegro Y Marinilla,6.1692468,-75.3495475,https://apartamento.mercadolibre.com.co/MCO-915985285-vendo-exclusivo-apartamento-cerca-a-rionegro-y-marinilla-_JM#position=33&search_layout=grid&type=item&tracking_id=3162dd6e-c14d-448b-9ddc-faff3db00bde,260000000,12/04/2023,False,0,0,0,01/01/2000,0
1800,Vendo Finca En Marinilla A 40 Minutos De Medellín,6.1388465,-75.3328227,https://inmueble.mercadolibre.com.co/MCO-932585087-vendo-finca-en-marinilla-a-40-minutos-de-medellin-_JM#position=34&search_layout=grid&type=item&tracking_id=3162dd6e-c14d-448b-9ddc-faff3db00bde,800000000,12/04/2023,False,0,0,0,01/01/2000,0
27051,"Finca Marinilla, Antioquia Vereda El Rosario - Se Vende",6.168673,-75.340569,https://inmueble.mercadolibre.com.co/MCO-652961644-finca-marinilla-antioquia-vereda-el-rosario-se-vende-_JM#position=29&search_layout=grid&type=item&tracking_id=3162dd6e-c14d-448b-9ddc-faff3db00bde,2590000000,12/04/2023,False,0,0,0,01/01/2000,0
120000.0,Finca En Marinilla Salto Abajo 12.5 Hectareas ( 20 Cuadras Aproximadamente ) Cuerpo Cierto 750 Millones,6.1731064,-75.3378851,https://inmueble.mercadolibre.com.co/MCO-920007053-finca-en-marinilla-salto-abajo-125-hectareas-20-cuadras-aproximadamente-cuerpo-cierto-750-millones-_JM#position=40&search_layout=grid&type=item&tracking_id=3162dd6e-c14d-448b-9ddc-faff3db00bde,750000000,12/04/2023,False,0,0,0,01/01/2000,0
8150,Finca En Marinilla Via Peñol Vereda Pozo 8.150 Mts 600 Millones,6.1731064,-75.3378851,https://inmueble.mercadolibre.com.co/MCO-905816794-finca-en-marinilla-via-penol-vereda-pozo-8150-mts-600-millones-_JM#position=30&search_layout=grid&type=item&tracking_id=3162dd6e-c14d-448b-9ddc-faff3db00bde,600000000,12/04/2023,False,0,0,0,01/01/2000,0
96,Venta Apartamento En Marinilla - Sector Sauces De La Vega,6.1731064,-75.3378851,https://apartamento.mercadolibre.com.co/MCO-857673491-venta-apartamento-en-marinilla-sector-sauces-de-la-vega-_JM#position=22&search_layout=grid&type=item&tracking_id=3162dd6e-c14d-448b-9ddc-faff3db00bde,340000000,12/04/2023,False,0,0,0,01/01/2000,0
15000,Hermoso Lote En Venta Excelente Ubicación Via Al Peñol En Marinilla,6.1781321,-75.3074644,https://lote-casalote.mercadolibre.com.co/MCO-924559614-hermoso-lote-en-venta-excelente-ubicacion-via-al-penol-en-marinilla-_JM#position=16&search_layout=grid&type=item&tracking_id=3162dd6e-c14d-448b-9ddc-faff3db00bde,400000000,12/04/2023,False,0,0,0,01/01/2000,0
5200,Vendo Finca  En  Marinilla ( Vereda Las Mercedes),6.1808905,-75.3314271,https://inmueble.mercadolibre.com.co/MCO-932603919-vendo-finca-en-marinilla-vereda-las-mercedes-_JM#position=23&search_layout=grid&type=item&tracking_id=3162dd6e-c14d-448b-9ddc-faff3db00bde,550000000,12/04/2023,False,0,0,0,01/01/2000,0
3000,"Vendo Casa Finca Ubicada En Marinilla Antioquia, Vereda El Chagualo",6.1388465,-75.3328227,https://inmueble.mercadolibre.com.co/MCO-939488336-vendo-casa-finca-ubicada-en-marinilla-antioquia-vereda-el-chagualo-_JM#position=25&search_layout=grid&type=item&tracking_id=3162dd6e-c14d-448b-9ddc-faff3db00bde,1800000000,12/04/2023,False,0,0,0,01/01/2000,0
4960,Se Vende Casa Finca En Marinilla Cerca A Rionegro -carmen De Víboral E,6.1731064,-75.3378851,https://casa.mercadolibre.com.co/MCO-1027851447-se-vende-casa-finca-en-marinilla-cerca-a-rionegro-carmen-de-viboral-e-_JM#position=11&search_layout=grid&type=item&tracking_id=3162dd6e-c14d-448b-9ddc-faff3db00bde,1300000000,12/04/2023,False,0,0,0,01/01/2000,0
500,Casa Finca Campestre Para Venta Marinilla,6.155529,-75.3452336,https://casa.mercadolibre.com.co/MCO-1119836595-casa-finca-campestre-para-venta-marinilla-_JM#position=12&search_layout=grid&type=item&tracking_id=3162dd6e-c14d-448b-9ddc-faff3db00bde,650000000,12/04/2023,False,0,0,0,01/01/2000,0
2984,Se Vende Finca En Marinilla Antioquia,6.1666098,-75.330211,https://inmueble.mercadolibre.com.co/MCO-949522282-se-vende-finca-en-marinilla-antioquia-_JM#position=13&search_layout=grid&type=item&tracking_id=3162dd6e-c14d-448b-9ddc-faff3db00bde,680000000,12/04/2023,False,0,0,0,01/01/2000,0
75,Apartamento En Venta Marinilla,6.173191,-75.3375662,https://apartamento.mercadolibre.com.co/MCO-1114894538-apartamento-en-venta-marinilla-_JM#position=17&search_layout=grid&type=item&tracking_id=3162dd6e-c14d-448b-9ddc-faff3db00bde,210000000,12/04/2023,False,0,0,0,01/01/2000,0
60,Apartamento En Venta Marinilla Antioquia,6.1731064,-75.3378851,https://apartamento.mercadolibre.com.co/MCO-1191950154-apartamento-en-venta-marinilla-antioquia-_JM#position=15&search_layout=grid&type=item&tracking_id=3162dd6e-c14d-448b-9ddc-faff3db00bde,185000000,12/04/2023,False,0,0,0,01/01/2000,0
133,Venta De Apartamento En Marinilla - Unidad Torres De Bariloche,6.1731064,-75.3378851,https://apartamento.mercadolibre.com.co/MCO-896572746-venta-de-apartamento-en-marinilla-unidad-torres-de-bariloche-_JM#position=18&search_layout=grid&type=item&tracking_id=3162dd6e-c14d-448b-9ddc-faff3db00bde,400000000,12/04/2023,False,0,0,0,01/01/2000,0
64,Venta De Apartamento En Urbanización Al Parque Marinilla,6.1731064,-75.3378851,https://apartamento.mercadolibre.com.co/MCO-839562508-venta-de-apartamento-en-urbanizacion-al-parque-marinilla-_JM#position=24&search_layout=grid&type=item&tracking_id=3162dd6e-c14d-448b-9ddc-faff3db00bde,255000000,12/04/2023,False,0,0,0,01/01/2000,0
40,Apartamento En Venta Marinilla Con Parqueadero 40 Mtrs²,6.1731064,-75.3378851,https://apartamento.mercadolibre.com.co/MCO-1217061387-apartamento-en-venta-marinilla-con-parqueadero-40-mtrs-_JM#position=21&search_layout=grid&type=item&tracking_id=3162dd6e-c14d-448b-9ddc-faff3db00bde,198000000,12/04/2023,False,0,0,0,01/01/2000,0
5300,Finca En Venta En Marinilla Vereda Salto Arriba,6.23062,-75.28633,https://inmueble.mercadolibre.com.co/MCO-985935069-finca-en-venta-en-marinilla-vereda-salto-arriba-_JM#position=7&search_layout=grid&type=item&tracking_id=3162dd6e-c14d-448b-9ddc-faff3db00bde,415000000,12/04/2023,False,0,0,0,01/01/2000,0
1600,Vendo Finca Marinilla Muy Bien Ubicada,6.1731064,-75.3378851,https://inmueble.mercadolibre.com.co/MCO-1259734212-vendo-finca-marinilla-muy-bien-ubicada-_JM#position=20&search_layout=grid&type=item&tracking_id=3162dd6e-c14d-448b-9ddc-faff3db00bde,450000000,12/04/2023,False,0,0,0,01/01/2000,0
9332,Venta  Finca Marinilla Via Rionegro Vereda Campoalegre. Recibo,6.176967,-75.341462,https://inmueble.mercadolibre.com.co/MCO-967194660-venta-finca-marinilla-via-rionegro-vereda-campoalegre-recibo-_JM#position=26&search_layout=grid&type=item&tracking_id=3162dd6e-c14d-448b-9ddc-faff3db00bde,898000000,12/04/2023,False,0,0,0,01/01/2000,0
8740,Lote En Marinilla Vereda La Inmaculada  Hermosa Vista,6.1751786,-75.3363234,https://lote-casalote.mercadolibre.com.co/MCO-968832922-lote-en-marinilla-vereda-la-inmaculada-hermosa-vista-_JM#position=10&search_layout=grid&type=item&tracking_id=3162dd6e-c14d-448b-9ddc-faff3db00bde,320000000,12/04/2023,False,0,0,0,01/01/2000,0
90,Casa En Venta En Marinilla Antioquia,6.1731064,-75.3378851,https://casa.mercadolibre.com.co/MCO-982460076-casa-en-venta-en-marinilla-antioquia-_JM#position=8&search_layout=grid&type=item&tracking_id=3162dd6e-c14d-448b-9ddc-faff3db00bde,298000000,12/04/2023,False,0,0,0,01/01/2000,0
4050,Hermosa Finca En Venta Con Caballerisas Y Precio - Marinilla Antioquia,6.1378483,-75.3077747,https://inmueble.mercadolibre.com.co/MCO-924520693-hermosa-finca-en-venta-con-caballerisas-y-precio-marinilla-antioquia-_JM#position=9&search_layout=grid&type=item&tracking_id=3162dd6e-c14d-448b-9ddc-faff3db00bde,980000000,12/04/2023,False,0,0,0,01/01/2000,0
77,Excelente Casa En Marinilla Sector Villa Del Sol,6.3523917,-75.5662424,https://casa.mercadolibre.com.co/MCO-904965713-excelente-casa-en-marinilla-sector-villa-del-sol-_JM#position=5&search_layout=grid&type=item&tracking_id=3162dd6e-c14d-448b-9ddc-faff3db00bde,670000000,12/04/2023,False,0,0,0,01/01/2000,0
91,Venta De Hermoso Apartamento Para Estrenar,6.1731064,-75.3378851,https://apartamento.mercadolibre.com.co/MCO-1016028340-venta-de-hermoso-apartamento-para-estrenar-_JM#position=6&search_layout=grid&type=item&tracking_id=3162dd6e-c14d-448b-9ddc-faff3db00bde,430000000,12/04/2023,False,0,0,0,01/01/2000,0
5000,Se Vende Hermosa Casa Finca Entre Marinilla Y El Santuario,6.1731064,-75.3378851,https://casa.mercadolibre.com.co/MCO-1059370885-se-vende-hermosa-casa-finca-entre-marinilla-y-el-santuario-_JM#position=4&search_layout=grid&type=item&tracking_id=3162dd6e-c14d-448b-9ddc-faff3db00bde,790000000,12/04/2023,False,0,0,0,01/01/2000,0
5300,"Linda Finca En Venta Con Vista, Senderos Ecológicos Y Aguas Propias",6.1624585,-75.3334555,https://inmueble.mercadolibre.com.co/MCO-924679548-linda-finca-en-venta-con-vista-senderos-ecologicos-y-aguas-propias-_JM#position=1&search_layout=grid&type=item&tracking_id=3162dd6e-c14d-448b-9ddc-faff3db00bde,700000000,12/04/2023,False,0,0,0,01/01/2000,0
57,"Apartamento En El Hospital. 3 Habitaciones, 57 M²",6.1643354,-75.3745781,https://apartamento.mercadolibre.com.co/MCO-1280571897-apartamento-en-el-hospital-3-habitaciones-57-m-_JM#position=42&search_layout=grid&type=item&tracking_id=843cf55f-1735-4eb7-87c0-899b1b9a4a78,295000000,12/04/2023,False,0,0,0,01/01/2000,0
70,Apartamento Cerca A San Antonio De Pereira Con Lindos Acabados,6.1301968,-75.379858,https://apartamento.mercadolibre.com.co/MCO-1430635618-apartamento-cerca-a-san-antonio-de-pereira-con-lindos-acabados-_JM#position=44&search_layout=grid&type=item&tracking_id=843cf55f-1735-4eb7-87c0-899b1b9a4a78,400000000,12/04/2023,False,0,0,0,01/01/2000,0
640,En Venta Lindo Lote En Marnilla Via Al Peñol Antioquia.,6.1721621,-75.3245807,https://lote-casalote.mercadolibre.com.co/MCO-924559643-en-venta-lindo-lote-en-marnilla-via-al-penol-antioquia-_JM#position=2&search_layout=grid&type=item&tracking_id=3162dd6e-c14d-448b-9ddc-faff3db00bde,250000000,12/04/2023,False,0,0,0,01/01/2000,0
66,Apartamento En Venta En Rionegro San Antonio De Pereira,6.1292047,-75.3883553,https://apartamento.mercadolibre.com.co/MCO-1425646896-apartamento-en-venta-en-rionegro-san-antonio-de-pereira-_JM#position=43&search_layout=grid&type=item&tracking_id=843cf55f-1735-4eb7-87c0-899b1b9a4a78,531500000,12/04/2023,False,0,0,0,01/01/2000,0
2025,Venta Casa Rionegro Llanogrande,6.1490188,-75.3789523,https://casa.mercadolibre.com.co/MCO-1439028906-venta-casa-rionegro-llanogrande-_JM#position=48&search_layout=grid&type=item&tracking_id=843cf55f-1735-4eb7-87c0-899b1b9a4a78,5000000000,12/04/2023,False,0,0,0,01/01/2000,0
83,Apartamento En Venta Rionegro Sector Barro Blanco Srm,6.1520437,-75.3980406,https://apartamento.mercadolibre.com.co/MCO-1280754565-apartamento-en-venta-rionegro-sector-barro-blanco-srm-_JM#position=46&search_layout=grid&type=item&tracking_id=843cf55f-1735-4eb7-87c0-899b1b9a4a78,530000000,12/04/2023,False,0,0,0,01/01/2000,0
6470,Venta Casa Campestre Sector Llanogrande  Oriente Antioqueño,6.1351195,-75.3998528,https://casa.mercadolibre.com.co/MCO-1439325712-venta-casa-campestre-sector-llanogrande-oriente-antioqueno-_JM#position=47&search_layout=grid&type=item&tracking_id=843cf55f-1735-4eb7-87c0-899b1b9a4a78,2800000000,12/04/2023,False,0,0,0,01/01/2000,0
90,"Casa En El Porvenir. 3 Habitaciones, 90 M²",6.1486077,-75.3872795,https://casa.mercadolibre.com.co/MCO-1280606515-casa-en-el-porvenir-3-habitaciones-90-m-_JM#position=37&search_layout=grid&type=item&tracking_id=843cf55f-1735-4eb7-87c0-899b1b9a4a78,490000000,12/04/2023,False,0,0,0,01/01/2000,0
5745,Lote Independiente Llanogrande Aeropuerto,6.171389,-75.4277462,https://lote-casalote.mercadolibre.com.co/MCO-1282074641-lote-independiente-llanogrande-aeropuerto-_JM#position=40&search_layout=grid&type=item&tracking_id=843cf55f-1735-4eb7-87c0-899b1b9a4a78,1450000000,12/04/2023,False,0,0,0,01/01/2000,0
347,"Lote Industrial, En Venta, Ce Porto, Sector Zona E Rionegro",6.1487469,-75.4163668,https://lote-casalote.mercadolibre.com.co/MCO-1425683090-lote-industrial-en-venta-ce-porto-sector-zona-e-rionegro-_JM#position=36&search_layout=grid&type=item&tracking_id=843cf55f-1735-4eb7-87c0-899b1b9a4a78,670000000,12/04/2023,False,0,0,0,01/01/2000,0
100,Venta Casa En San Antonio Pereira,6.1276045,-75.3849006,https://casa.mercadolibre.com.co/MCO-1282038945-venta-casa-en-san-antonio-pereira-_JM#position=35&search_layout=grid&type=item&tracking_id=843cf55f-1735-4eb7-87c0-899b1b9a4a78,780000000,12/04/2023,False,0,0,0,01/01/2000,0
2600,Finca En Venta En Rionegro,6.1938162,-75.3580976,https://casa.mercadolibre.com.co/MCO-1436214934-finca-en-venta-en-rionegro-_JM#position=31&search_layout=grid&type=item&tracking_id=843cf55f-1735-4eb7-87c0-899b1b9a4a78,1200000000,12/04/2023,False,0,0,0,01/01/2000,0
76,Apartamento En Rionegro Sector Santa Ana,6.1535133,-75.372729,https://apartamento.mercadolibre.com.co/MCO-1281473405-apartamento-en-rionegro-sector-santa-ana-_JM#position=34&search_layout=grid&type=item&tracking_id=843cf55f-1735-4eb7-87c0-899b1b9a4a78,352000000,12/04/2023,False,0,0,0,01/01/2000,0
1820,Venta Casa Campestre En Llanogrande (c),6.1187077,-75.4180956,https://casa.mercadolibre.com.co/MCO-1436453220-venta-casa-campestre-en-llanogrande-c-_JM#position=33&search_layout=grid&type=item&tracking_id=843cf55f-1735-4eb7-87c0-899b1b9a4a78,4000000000,12/04/2023,False,0,0,0,01/01/2000,0
101,Apartamento En Rionegro Sector San Juaquin,6.1415743,-75.3701713,https://apartamento.mercadolibre.com.co/MCO-1281495499-apartamento-en-rionegro-sector-san-juaquin-_JM#position=38&search_layout=grid&type=item&tracking_id=843cf55f-1735-4eb7-87c0-899b1b9a4a78,365000000,12/04/2023,False,0,0,0,01/01/2000,0
39,Apartasuite Llanogrande,6.171389,-75.4277462,https://apartamento.mercadolibre.com.co/MCO-1280584783-apartasuite-llanogrande-_JM#position=24&search_layout=grid&type=item&tracking_id=843cf55f-1735-4eb7-87c0-899b1b9a4a78,280000000,12/04/2023,False,0,0,0,01/01/2000,0
250,"Casa En Monseñor Alfonso Uribe Jaramillo. 5 Habitaciones, 250 M²",6.1529999,-75.3653912,https://casa.mercadolibre.com.co/MCO-1422680572-casa-en-monsenor-alfonso-uribe-jaramillo-5-habitaciones-250-m-_JM#position=32&search_layout=grid&type=item&tracking_id=843cf55f-1735-4eb7-87c0-899b1b9a4a78,580000000,12/04/2023,False,0,0,0,01/01/2000,0
2500,Venta Casa Casa Campestre En El Oriente Antioqueño Cerca Al  Tablazo,6.1435781,-75.4482747,https://casa.mercadolibre.com.co/MCO-1439312820-venta-casa-casa-campestre-en-el-oriente-antioqueno-cerca-al-tablazo-_JM#position=28&search_layout=grid&type=item&tracking_id=843cf55f-1735-4eb7-87c0-899b1b9a4a78,2500000000,12/04/2023,False,0,0,0,01/01/2000,0
6196,Casa En Venta En Parcelacion Rionegro,6.1490188,-75.3789523,https://casa.mercadolibre.com.co/MCO-1281975647-casa-en-venta-en-parcelacion-rionegro-_JM#position=27&search_layout=grid&type=item&tracking_id=843cf55f-1735-4eb7-87c0-899b1b9a4a78,3200000000,12/04/2023,False,0,0,0,01/01/2000,0
67,Apartamento En Rionegro Sector Ojo De Agua,6.132033,-75.3670825,https://apartamento.mercadolibre.com.co/MCO-1281449371-apartamento-en-rionegro-sector-ojo-de-agua-_JM#position=29&search_layout=grid&type=item&tracking_id=843cf55f-1735-4eb7-87c0-899b1b9a4a78,350000000,12/04/2023,False,0,0,0,01/01/2000,0
373,"Casa En El Centro. 4 Habitaciones, 146 M²",6.1456573,-75.3775651,https://casa.mercadolibre.com.co/MCO-1280523295-casa-en-el-centro-4-habitaciones-146-m-_JM#position=26&search_layout=grid&type=item&tracking_id=843cf55f-1735-4eb7-87c0-899b1b9a4a78,1030000000,12/04/2023,False,0,0,0,01/01/2000,0
1000,"Casa Campestre En Llanogrande, Parcelacion",6.125151,-75.3977377,https://casa.mercadolibre.com.co/MCO-1282017895-casa-campestre-en-llanogrande-parcelacion-_JM#position=30&search_layout=grid&type=item&tracking_id=843cf55f-1735-4eb7-87c0-899b1b9a4a78,2000000000,12/04/2023,False,0,0,0,01/01/2000,0
66,Apartamento Cesión De Derechos En Rionegro- Tao,6.1567901,-75.3642583,https://apartamento.mercadolibre.com.co/MCO-1436234874-apartamento-cesion-de-derechos-en-rionegro-tao-_JM#position=25&search_layout=grid&type=item&tracking_id=843cf55f-1735-4eb7-87c0-899b1b9a4a78,450000000,12/04/2023,False,0,0,0,01/01/2000,0
58,Apartamento En Rionegro Sector San Antonio De Pereira,6.128494,-75.3805667,https://apartamento.mercadolibre.com.co/MCO-1432775746-apartamento-en-rionegro-sector-san-antonio-de-pereira-_JM#position=17&search_layout=grid&type=item&tracking_id=843cf55f-1735-4eb7-87c0-899b1b9a4a78,375000000,12/04/2023,False,0,0,0,01/01/2000,0
3350,Hermosa Casa Campestre Cerca  A San Antonio De Pereira,6.134069,-75.3655887,https://casa.mercadolibre.com.co/MCO-1282039047-hermosa-casa-campestre-cerca-a-san-antonio-de-pereira-_JM#position=16&search_layout=grid&type=item&tracking_id=843cf55f-1735-4eb7-87c0-899b1b9a4a78,1450000000,12/04/2023,False,0,0,0,01/01/2000,0
88,Casa En Rionegro San Antonio De Pereira,6.1153394,-75.4169918,https://casa.mercadolibre.com.co/MCO-1432743006-casa-en-rionegro-san-antonio-de-pereira-_JM#position=21&search_layout=grid&type=item&tracking_id=843cf55f-1735-4eb7-87c0-899b1b9a4a78,720000000,12/04/2023,False,0,0,0,01/01/2000,0
1800,Vendo Casa Campestre En Llanogrande (c),6.1308048,-75.4004788,https://casa.mercadolibre.com.co/MCO-1282030109-vendo-casa-campestre-en-llanogrande-c-_JM#position=19&search_layout=grid&type=item&tracking_id=843cf55f-1735-4eb7-87c0-899b1b9a4a78,2200000000,12/04/2023,False,0,0,0,01/01/2000,0
